"69",,"0","Basic Fantasy Role-Playing Game","data_bfrpg.txt","Data Files",,"0"
"70",,"0","Basic Dungeons &amp; Dragons (1981)","data_bx.txt","Data Files",,"0"
"71",,"0","Broken Urthe ( all mutants )","data_bumnt.txt","Data Files",,"0"
"72",,"0","Broken Urthe ( some mutants )","data_bu.txt","Data Files",,"0"
"73",,"0","Gamma World (1978)<br>&nbsp;&nbsp;( some mutants )","data_ga.txt","Data Files",,"0"
"74",,"0","Gamma World (1978)<br>&nbsp;&nbsp;( all mutants )","data_gam.txt","Data Files",,"0"
"75",,"0","Labyrinth Lord","data_ll.txt","Data Files",,"0"
"76",,"0","Metamorphosis Alpha (1976)<br>&nbsp;&nbsp;( some mutants )","data_ma.txt","Data Files",,"0"
"77",,"0","Metamorphosis Alpha (1976)<br>&nbsp;&nbsp;( all mutants )","data_mam.txt","Data Files",,"0"
"78",,"0","Mutant Future","data_mf.txt","Data Files",,"0"
"79",,"0","OSRIC ( Monsters of Myth )","data_mom.txt","Data Files",,"0"
"80",,"0","OSRIC","data_osric.txt","Data Files",,"0"
"81",,"0","Ruins &amp; Riches","data_rr.txt","Data Files",,"0"
"82",,"0","Swords &amp; Wizardry","data_sw.txt","Data Files",,"0"
"83",,"0","Tunnels &amps Trolls 5th Edition","data_tt5.txt","Data Files",,"0"
"84",,"0","Tunnels &amps Trolls 5th Edition<br>&nbsp;&nbsp;( simple weapons &amp; armor )","data_tt5m.txt","Data Files",,"0"
"85",,"0","Tunnels &amps Trolls 7th Edition","data_tt7.txt","Data Files",,"0"
"86",,"0","Tunnels &amps Trolls 7th Edition<br>&nbsp;&nbsp;( simple weapons &amp; armor )","data_tt7m.txt","Data Files",,"0"
"87",,"0","Data File Help","data_help.php","Generators","xDATAx","0"
"88",,"0","Adventurers Guild","tool_oadvg.php","Generators","x11x","0"
"89",,"0","Adventuring Gear","tool_packs.php","Generators","x6x2x3x14x15x13x11x1x36x147x165x173x","0"
"90",,"0","Alchemy Recipes","tool_brew.php","Generators","x6x2x3x14x15x13x11x1x165x173x","0"
"91",,"0","Alchemy Shelf","tool_alchemist.php","Generators","x1x2x3x6x14x15x13x11x36x165x173x","0"
"92",,"0","Apocalypse","tool_bmbs.php","Generators","x9x7x5x4x","0"
"93",,"0","Basic Adventurers Guild","tool_ladvg.php","Generators","x6x","0"
"94",,"0","Basic Spell Books","tool_llb_spells.php","Generators","x6x","0"
"95",,"0","Books &amp; Tomes","tool_books.php","Generators","x6x2x3x14x15x13x11x1x165x173x","0"
"96",,"0","Combat Dice Sheets","tool_dice.php","Generators","x14x15x8x173x","0"
"97",,"0","Dungeon Builder","tool_ultimate.php","Generators","x6x2x3x14x15x13x11x1x165x173x","0"
"98",,"0","Dungeon Delve","tool_delve.php","Generators","x6x2x3x14x15x13x11x1x165x173x","0"
"99",,"0","Dungeon Door","tool_door.php","Generators","x6x2x3x14x15x13x11x1x165x173x","0"
"100",,"0","Dungeon Maps","tool_dmap.php","Generators","x6x2x3x14x15x13x11x1x36x147x165x173x","0"
"101",,"0","Encounter Creation","tool_encounter.php","Generators","x9x2x7x3x5x4x6x14x15x13x11x1x165x173x","0"
"102",,"0","Fantasy Names","tool_names.php","Generators","x6x2x3x14x15x13x11x1x36x147x165x173x","0"
"103",,"0","Fantasy Settlements","tool_wtown.php","Generators","x11x1x","0"
"104",,"0","Fantasy Settlements","tool_ttown.php","Generators","x14x15x173x","0"
"105",,"0","Fantasy Settlements","tool_ftown.php","Generators","x6x2x3x13x36x165x","0"
"106",,"0","Futuristic Maze","tool_uexfl.php","Generators","x6x","0"
"107",,"0","Area Builder","tool_locale.php","Generators","x9x2x3x5x4x6x14x15x13x11x165x173x1x","0"
"108",,"0","Monster Listing","tool_lists.php","Generators","x6x3x14x15x13x11x147x8x165x2x173x1x","0"
"109",,"0","Mutant Adventure","tool_uruins.php","Generators","x9x5x7x4x","0"
"110",,"0","Mutant Settlements","tool_mtown.php","Generators","x9x5x4x","0"
"111",,"0","Piles of Coins","tool_coins.php","Generators","x6x2x3x14x15x13x11x1x173x","0"
"112",,"0","Potion Appearances","tool_potions.php","Generators","x6x2x3x13x14x15x11x1x36x165x173x","0"
"113",,"0","Ruined City Maps","tool_acity.php","Generators","x9x8x10x5x4x39x37x","0"
"114",,"0","Scavenging Lists","tool_scavenge.php","Generators","x4x5x8x9x10x37x39x","0"
"115",,"0","Sci-Fi Enemies","tool_scifim.php","Generators","x9x12x4x","0"
"116",,"0","Sci-Fi Maps","tool_smap.php","Generators","x9x8x7x10x5x12x4x38x39x","0"
"117",,"0","Settlement Maps","tool_villg.php","Generators","x6x2x3x7x14x15x13x11x1x36x147x165x173x","0"
"118",,"0","Sewer Maps","tool_swmp.php","Generators","x9x8x10x5x4x37x39x","0"
"119",,"0","Spell Books","tool_osric_spells.php","Generators","x11x","0"
"120",,"0","Suburb Maps","tool_suburb.php","Generators","x9x8x10x5x4x37x39x","0"
"121",,"0","Random Treasure","tool_loot.php","Generators","x9x2x3x7x5x4x14x15x13x6x11x1x165x173xDATAx","0"
"122",,"0","Random Treasure Maps","tool_tmap.php","Generators","x6x2x3x14x15x13x11x1x165x173xDATAx","0"
"123",,"0","Random Area","tool_area.php","Generators","xDATAx","0"
"124",,"0","Wandering Enemies","tool_wander.php","Generators","x9x2x7x3x5x4x14x15x13x6x11x1x165x173xDATAx","0"
"125",,"0","World Adventure","tool_hexcrawl.php","Generators","x9x2x3x5x4x6x14x15x13x11x165x173x1x","0"
"126",,"0","World Maps","tool_world.php","Generators","x6x2x7x8x3x5x14x15x13x12x9x4x11x1x36x38x39x147x165x173x","0"
"127",,"0","Zombie Hordes","tool_zombies.php","Generators","x10x37x","0"
"128",,"0","About Magestykc","data_magestykc.php","Supplements","x14x15x173x","1"
"129",,"0","Magestykc Languages","data_magestykc_run.php?id=lang","Supplements","x14x15x173x","2"
"130",,"0","Magestykc Kindred","data_magestykc_run.php?id=kin&ttvs=5","Supplements","x14x","2"
"131",,"0","Monsters I (Easy)","data_magestykc_run.php?id=mon&lvl=9&ttvs=5","Supplements","x14x","2"
"132",,"0","Monsters II (Normal)","data_magestykc_run.php?id=mon&lvl=1&ttvs=5","Supplements","x14x","2"
"133",,"0","Monsters III (Challenging)","data_magestykc_run.php?id=mon&lvl=2&ttvs=5","Supplements","x14x","2"
"134",,"0","Monsters IV (Difficult)","data_magestykc_run.php?id=mon&lvl=3&ttvs=5","Supplements","x14x","2"
"135",,"0","Monsters V (Heroic)","data_magestykc_run.php?id=mon&lvl=4&ttvs=5","Supplements","x14x","2"
"136",,"0","Monsters VI (Epic)","data_magestykc_run.php?id=mon&lvl=5&ttvs=5","Supplements","x14x","2"
"137",,"0","Magestykc Kindred","data_magestykc_run.php?id=kin&ttvs=7","Supplements","x15x173x","2"
"138",,"0","Monsters I (Easy)","data_magestykc_run.php?id=mon&lvl=9&ttvs=7","Supplements","x15x","2"
"139",,"0","Monsters II (Normal)","data_magestykc_run.php?id=mon&lvl=1&ttvs=7","Supplements","x15x","2"
"140",,"0","Monsters III (Challenging)","data_magestykc_run.php?id=mon&lvl=2&ttvs=7","Supplements","x15x","2"
"141",,"0","Monsters IV (Difficult)","data_magestykc_run.php?id=mon&lvl=3&ttvs=7","Supplements","x15x","2"
"142",,"0","Monsters V (Heroic)","data_magestykc_run.php?id=mon&lvl=4&ttvs=7","Supplements","x15x","2"
"143",,"0","Monsters VI (Epic)","data_magestykc_run.php?id=mon&lvl=5&ttvs=7","Supplements","x15x","2"
"144",,"0","Monster Listing by Name","bx_monster_listing.pdf","Supplements","x2x","0"
"145",,"0","Monster Listing by Terrain","bx_monster_terrain.pdf","Supplements","x2x","0"
"146",,"0","Character Sheet, Retro","bx_retro_csheet.pdf","Supplements","x2x","0"
"147","Fantasy","0","Wizardry &amp; Warriors","rpg_ww.php","Game Choice",,"0"
"148",,"0","Complete Rulebook-BY-Matthew J. Finch","non/SWComplete.zip","Non","x13x","0"
"149",,"0","Necromonger (Class)-BY-R.C. Pinnell","non/Necromonger.pdf","Non","x2x","0"
"150",,"0","Queen of Bones (Adventure)-BY-R.C. Pinnell","non/Queen_of_Bones.pdf","Non","x2x","0"
"151",,"0","Clansman (Class)-BY-R.C. Pinnell","non/The_Clansman.pdf","Non","x2x","0"
"152",,"0","Adventurers Guild","tool_bxadvg.php","Generators","x2x","0"
"164",,"0","World of Darboria (Map)","darboria_map.jpg","Supplements","x1x2x3x6x11x13x14x15x36x147x165x173x","0"
"165","Fantasy","0","Swords &amp Six-Siders","rpg_ssxs.php","Game Choice",,"0"
"166",,"0","G4 Sanctum of the Stone<br>&nbsp;Giant Lord (Adventure)-BY-R.C. Pinnell","non/G4_Sanctum_of_the_Stone_Giant_Lord.pdf","Non","x1x11x","0"
"167",,"0","G5 Curse of the Cloud<br>&nbsp;Giant Queen (Adventure)-BY-R.C. Pinnell","non/G5_Curse_of_the_Cloud_Giant_Queen.pdf","Non","x1x11x","0"
"168",,"0","G6 Forge of the Fomorian<br>&nbsp;Smith Lord (Adventure)-BY-R.C. Pinnell","non/G6_Forge_of_the_Fomorian_Smith_Lord.pdf","Non","x1x11x","0"
"169",,"0","G7 Giants in the Deep<br>&nbsp;(Adventure)-BY-R.C. Pinnell","non/G7_Giants_in_the_Deep.pdf","Non","x1x11x","0"
"170",,"0","G8 Manor of the Mountain<br>&nbsp;Giant King (Adventure)-BY-R.C. Pinnell","non/G8_Manor_of_the_Mountain_Giant_King.pdf","Non","x1x11x","0"
"171",,"0","G9 Secret of the Swamp<br>&nbsp;Giant Steward (Adventure)-BY-R.C. Pinnell","non/G9_Secret_of_the_Swamp_Giant_Steward.pdf","Non","x1x11x","0"
"172",,"0","G+ The Verbeeg Valley<br>&nbsp;(Adventure)-BY-R.C. Pinnell","non/GPlus_The_Verbeeg_Valley.pdf","Non","x1x11x","0"
"173","Fantasy","0","Tunnels &amp Trolls Deluxe","rpg_ttde.php","Game Choice",,"0"
"175",,"0","Monsters I (Easy)","data_magestykc_run.php?id=mon&lvl=9&ttvs=9","Supplements","x173x","2"
"176",,"0","Monsters II (Normal)","data_magestykc_run.php?id=mon&lvl=1&ttvs=9","Supplements","x173x","2"
"177",,"0","Monsters III (Challenging)","data_magestykc_run.php?id=mon&lvl=2&ttvs=9","Supplements","x173x","2"
"178",,"0","Monsters IV (Difficult)","data_magestykc_run.php?id=mon&lvl=3&ttvs=9","Supplements","x173x","2"
"179",,"0","Monsters V (Heroic)","data_magestykc_run.php?id=mon&lvl=4&ttvs=9","Supplements","x173x","2"
"180",,"0","Monsters VI (Epic)","data_magestykc_run.php?id=mon&lvl=5&ttvs=9","Supplements","x173x","2"
